Id,dataset,K,nclim,prio,alpha,rel_dom,rel_irr,rel_eco,crel_dom,crel_irr,crel_eco
1864,Princeton,120,311,2,0.9,87.1666666666667,86.8333333333333,92.3333333333333,94.1163738204128,85.3886558993751,93.823661828745
1865,Princeton,120,311,3,0.5,88.5,87.3333333333333,92.1666666666667,93.3303116959893,87.8290206156762,92.7445732418406
1866,Princeton,120,311,3,0.9,87.1666666666667,86.8333333333333,92.1666666666667,94.1163738204128,86.0616494062258,91.1737680033951
1867,Princeton,120,312,1,0.5,87.6666666666667,86.1666666666667,95.5,92.6349264052659,86.9393256164201,97.4008245099825
1868,Princeton,120,312,1,0.9,86.5,86.1666666666667,92.5,93.1762984305045,85.074097285768,98.9946153846154
1869,Princeton,120,312,2,0.5,88.5,86.1666666666667,93,92.9246924074853,86.9393256164201,94.256491891028
1870,Princeton,120,312,2,0.9,86.5,86.1666666666667,92,93.6915722260569,85.074097285768,93.4032340954422
1871,Princeton,120,312,3,0.5,88.5,86.6666666666667,91.6666666666667,92.9246924074853,87.4164723842768,92.3459969541126
1872,Princeton,120,312,3,0.9,86.5,86.3333333333333,91.6666666666667,93.6915722260569,85.7181276779653,90.8245373790429
1873,Princeton,120,313,1,0.5,94,93,98.1666666666667,96.5159293805821,92.8903306253678,98.8095452084432
1874,Princeton,120,313,1,0.9,93.1666666666667,93,96.6666666666667,96.8048050919302,91.8188154083731,99.55
1875,Princeton,120,313,2,0.5,94.1666666666667,93,96.8333333333333,96.6466165013307,92.8903306253678,97.3914224007306
1876,Princeton,120,313,2,0.9,93.1666666666667,93,96.1666666666667,97.0592538149735,91.8188154083731,96.7889051386692
1877,Princeton,120,313,3,0.5,94.1666666666667,93.1666666666667,96,96.6466165013307,93.2204985631865,96.1973725707694
1878,Princeton,120,313,3,0.9,93.1666666666667,93,96,97.0592538149735,92.1074266153077,95.7451449091269
1879,Princeton,120,314,1,0.5,93.5,92.6666666666667,98,96.3055208683241,92.5233517310393,98.7920690588197
1880,Princeton,120,314,1,0.9,92.6666666666667,92.6666666666667,96.3333333333333,96.5989794232859,91.4594107462768,99.5217948717949
1881,Princeton,120,314,2,0.5,93.6666666666667,92.6666666666667,96.5,96.4513055723142,92.5233517310393,97.2101181170605
1882,Princeton,120,314,2,0.9,92.6666666666667,92.6666666666667,96,96.8628198025707,91.4594107462768,96.6587884996588
1883,Princeton,120,314,3,0.5,93.6666666666667,92.6666666666667,96,96.4513055723142,92.8024531277391,96.1833333333333
1884,Princeton,120,314,3,0.9,92.6666666666667,92.6666666666667,96,96.8628198025707,91.7944334141449,95.4262752208356
1885,Princeton,120,315,1,0.5,93,92.1666666666667,98,96.0736427553255,92.172097281414,98.7691404397268
1886,Princeton,120,315,1,0.9,92.1666666666667,92.1666666666667,96.3333333333333,96.4571581881355,90.858899286647,99.5217948717949
1887,Princeton,120,315,2,0.5,93.3333333333333,92.1666666666667,96.3333333333333,96.2224562448943,92.172097281414,97.15432329138
1888,Princeton,120,315,2,0.9,92.3333333333333,92.1666666666667,95.6666666666667,96.7248855413176,90.858899286647,96.6166098495723
1889,Princeton,120,315,3,0.5,93.3333333333333,92.1666666666667,95.6666666666667,96.2224562448943,92.4880929599277,95.9717948717949
1890,Princeton,120,315,3,0.9,92.3333333333333,92.1666666666667,95.6666666666667,96.7248855413176,91.2058615888836,95.3181972103573
1891,Princeton,120,316,1,0.5,92.3333333333333,91.1666666666667,97.8333333333333,95.758000017904,91.4965966070954,98.7402065297465
1892,Princeton,120,316,1,0.9,91.3333333333333,91.1666666666667,95.3333333333333,96.1248759513125,90.2724393668358,99.418824596855
1893,Princeton,120,316,2,0.5,92.6666666666667,91.1666666666667,96,95.920663554947,91.4965966070954,96.9750986098337
1894,Princeton,120,316,2,0.9,91.3333333333333,91.1666666666667,95.1666666666667,96.4158686741217,90.2724393668358,96.2611804867822
1895,Princeton,120,316,3,0.5,92.6666666666667,91.3333333333333,95,95.920663554947,91.8580571649476,95.5992173731842
1896,Princeton,120,316,3,0.9,91.3333333333333,91.1666666666667,95,96.4158686741217,90.6982213899121,94.6404628628891
1897,Princeton,120,317,1,0.5,92,91,97.5,95.3889947153368,90.9563004545708,98.5303006849657
1898,Princeton,120,317,1,0.9,91.1666666666667,91,95,95.7203780479212,89.8122233911183,99.3636879390314
1899,Princeton,120,317,2,0.5,92.3333333333333,91,95.6666666666667,95.5558065593751,90.9563004545708,96.720178315812
1900,Princeton,120,317,2,0.9,91.1666666666667,91,95,96.0277145227767,89.8122233911182,96.0286931657278
1901,Princeton,120,317,3,0.5,92.3333333333333,91.1666666666667,94.8333333333333,95.5558065593751,91.3235731878582,95.2982732896127
1902,Princeton,120,317,3,0.9,91.1666666666667,91,94.8333333333333,96.0277145227767,90.2823062719775,94.2087562348235
1903,Princeton,120,318,1,0.5,91.1666666666667,90.3333333333333,97.1666666666667,95.0219993596623,90.4133489419482,98.3494649334633
1904,Princeton,120,318,1,0.9,90.3333333333333,90.3333333333333,94.8333333333333,95.3722745702848,89.1994980710265,99.3280028303898
1905,Princeton,120,318,2,0.5,91.6666666666667,90.3333333333333,95.3333333333333,95.199857458213,90.4133489419482,96.4194765409844
1906,Princeton,120,318,2,0.9,90.5,90.3333333333333,94.6666666666667,95.6920329791162,89.1994980710265,95.858214147891
1907,Princeton,120,318,3,0.5,91.6666666666667,90.3333333333333,94.6666666666667,95.199857458213,90.7423148869997,95.1241906941536
1908,Princeton,120,318,3,0.9,90.5,90.3333333333333,94.6666666666667,95.6920329791162,89.733347240746,93.7562115415976
1909,Princeton,120,319,1,0.5,96,95.3333333333333,98.8333333333333,97.5254965357394,94.8516046359615,99.2089743589744
1910,Princeton,120,319,1,0.9,95.6666666666667,95.3333333333333,97.8333333333333,97.635883700454,94.36381034779,99.7463140508227
1911,Princeton,120,319,2,0.5,96,95.3333333333333,98,97.6168245130551,94.8516046359615,98.2179487179487
1912,Princeton,120,319,2,0.9,95.8333333333333,95.3333333333333,97.6666666666667,97.7913384125868,94.36381034779,98.0594311232679
1913,Princeton,120,319,3,0.5,96,95.8333333333333,97.3333333333333,97.6168245130551,95.0097826480583,97.6552778579321
1914,Princeton,120,319,3,0.9,95.8333333333333,95.3333333333333,97.3333333333333,97.7913384125868,94.5544515907164,97.381282051282
1915,Princeton,120,320,1,0.5,95.6666666666667,95,98.8333333333333,97.3605266780977,94.4855974506038,99.2089743589744
1916,Princeton,120,320,1,0.9,95,95,97.6666666666667,97.4609068570785,94.0467660630617,99.7076923076923
1917,Princeton,120,320,2,0.5,95.6666666666667,95,97.8333333333333,97.4616608935986,94.4855974506038,98.1115384615385
1918,Princeton,120,320,2,0.9,95,95,97.1666666666667,97.6340401273998,94.0467660630617,97.8289743589744
1919,Princeton,120,320,3,0.5,95.6666666666667,95.3333333333333,97.1666666666667,97.4616608935986,94.6821657646819,97.4002290480041
1920,Princeton,120,320,3,0.9,95,95,97.1666666666667,97.6340401273998,94.2337701536055,97.1522744005043
1921,Princeton,120,321,1,0.5,95.5,94.6666666666667,98.6666666666667,97.1722044307845,94.208235110398,99.1384615384615
1922,Princeton,120,321,1,0.9,94.8333333333333,94.6666666666667,97.5,97.3095522766737,93.6574741567381,99.6753846153846
1923,Princeton,120,321,2,0.5,95.5,94.6666666666667,97.6666666666667,97.2817271150945,94.208235110398,97.95
1924,Princeton,120,321,2,0.9,94.8333333333333,94.6666666666667,97,97.481504072515,93.6574741567381,97.8094871794872
1925,Princeton,120,321,3,0.5,95.5,95,97,97.2817271150945,94.4198875467711,97.1709180567813
1926,Princeton,120,321,3,0.9,94.8333333333333,94.6666666666667,97,97.481504072515,93.9264383252312,96.8194436409551
1927,Princeton,120,322,1,0.5,95.1666666666667,93.8333333333333,98.5,97.0621240413137,93.7194797820291,99.1324735826647
1928,Princeton,120,322,1,0.9,94,93.8333333333333,96.8333333333333,97.1783514326214,93.2609075157373,99.5882051282051
1929,Princeton,120,322,2,0.5,95.1666666666667,93.8333333333333,97.3333333333333,97.1865722211907,93.7194797820291,97.7820512820513
1930,Princeton,120,322,2,0.9,94,93.8333333333333,96.5,97.3671424693404,93.2609075157373,97.5395803400133
1931,Princeton,120,322,3,0.5,95.1666666666667,94,96.5,97.1865722211907,93.9885571969563,96.7745942326737
1932,Princeton,120,322,3,0.9,94,93.8333333333333,96.5,97.3671424693404,93.5880204354147,96.3148316298305
1933,Princeton,120,323,1,0.5,94.5,93.6666666666667,98.5,96.847771760697,93.5366993045451,99.1205224619981
1934,Princeton,120,323,1,0.9,93.6666666666667,93.6666666666667,96.8333333333333,97.1290039681059,92.6124878793442,99.5882051282051
1935,Princeton,120,323,2,0.5,94.5,93.6666666666667,97,96.9958114015711,93.5366993045451,97.5141025641026
1936,Princeton,120,323,2,0.9,93.6666666666667,93.6666666666667,96.5,97.318280312369,92.6124878793442,97.5343141309709
1937,Princeton,120,323,3,0.5,94.5,93.8333333333333,96.5,96.9958114015711,93.7350481526368,96.7587868104136
1938,Princeton,120,323,3,0.9,93.6666666666667,93.6666666666667,96.5,97.318280312369,93.0358057768242,95.9223124487759
1939,Princeton,120,324,1,0.5,94.3333333333333,93.3333333333333,98.1666666666667,96.6569061413114,93.3227870970527,98.8411452537238
1940,Princeton,120,324,1,0.9,93.6666666666667,93.3333333333333,96.6666666666667,96.9887106526035,92.203210254636,99.5766591351981
1941,Princeton,120,324,2,0.5,94.3333333333333,93.3333333333333,97,96.7791997729164,93.3227870970527,97.5141025641026
1942,Princeton,120,324,2,0.9,93.6666666666667,93.3333333333333,96.5,97.2266871406453,92.2032102546359,96.9943091418831
1943,Princeton,120,324,3,0.5,94.3333333333333,93.8333333333333,96.1666666666667,96.7791997729164,93.619351642115,96.3655353359343
1944,Princeton,120,324,3,0.9,93.6666666666667,93.3333333333333,96.1666666666667,97.2266871406453,92.4930317899001,95.8718569709674
1945,Princeton,120,325,1,0.5,52,50,76.1666666666667,68.5856933021288,55.6005023598135,83.6400988657039
1946,Princeton,120,325,1,0.9,50.1666666666667,50,70.5,69.013348644265,51.6376583352151,95.5582691543562
1947,Princeton,120,325,2,0.5,53.5,50,70.6666666666667,69.94744277954,55.6005023598135,68.8633712031296
1948,Princeton,120,325,2,0.9,50.3333333333333,50,69.1666666666667,71.9730880721643,51.6376583352151,63.4413018239202
1949,Princeton,120,325,3,0.5,53.5,50.6666666666667,69,69.94744277954,57.1293843177959,62.4749243343371
1950,Princeton,120,325,3,0.9,50.3333333333333,50.1666666666667,69,71.9730880721643,52.7910816634779,58.6217121810696
1951,Princeton,120,326,1,0.5,51.3333333333333,49.6666666666667,76.1666666666667,68.122135025902,54.7447609482485,83.4869808967481
1952,Princeton,120,326,1,0.9,49.8333333333333,49.6666666666667,69.6666666666667,68.5453292637389,50.8620486082015,95.3819486453644
1953,Princeton,120,326,2,0.5,52.5,49.6666666666667,70.1666666666667,69.530926188438,54.7447609482485,68.1997906407167
1954,Princeton,120,326,2,0.9,49.8333333333333,49.6666666666667,69,71.5190349074878,50.8620486082015,63.1134299675558
1955,Princeton,120,326,3,0.5,52.5,50,68.8333333333333,69.530926188438,56.2245235231572,61.9162723887665
1956,Princeton,120,326,3,0.9,49.8333333333333,49.6666666666667,68.8333333333333,71.5190349074878,52.1148817927674,57.7935223584892
1957,Princeton,120,327,1,0.5,51,48.6666666666667,76,67.5833083739467,54.1317371663913,83.265519436408
1958,Princeton,120,327,1,0.9,49.3333333333333,48.6666666666667,69.3333333333333,68.0972279510963,50.0522294987315,95.2909275985458
1959,Princeton,120,327,2,0.5,51.8333333333333,48.6666666666667,69.8333333333333,69.0177340162784,54.1317371663913,67.700162209875
1960,Princeton,120,327,2,0.9,49.5,48.6666666666667,68.5,71.132383635889,50.0522294987315,62.3555971933081
1961,Princeton,120,327,3,0.5,51.8333333333333,49.8333333333333,67.8333333333333,69.0177340162784,55.5603112831551,61.5362084747307
1962,Princeton,120,327,3,0.9,49.5,49,67.8333333333333,71.132383635889,51.2850041512855,57.036471055551
1963,Princeton,120,328,1,0.5,50.5,48,75.5,67.0984991278423,53.3810389019021,83.1582125013349
1964,Princeton,120,328,1,0.9,48.6666666666667,48,69,67.6500264369509,49.2711713053124,95.1905421023291
1965,Princeton,120,328,2,0.5,51.3333333333333,48,69.5,68.5597411521736,53.3810389019021,67.3018631501298
1966,Princeton,120,328,2,0.9,48.6666666666667,48,68,70.7166450250045,49.2711713053124,61.9137988596543
1967,Princeton,120,328,3,0.5,51.3333333333333,48.6666666666667,67.3333333333333,68.5597411521736,54.9088671159489,60.6040692973069
1968,Princeton,120,328,3,0.9,48.6666666666667,48,67.3333333333333,70.7166450250045,50.5162977471369,56.455331637119
1969,Princeton,120,329,1,0.5,49.6666666666667,47.6666666666667,75.1666666666667,66.5863819245248,52.7897153416681,82.8031238938011
1970,Princeton,120,329,1,0.9,47.8333333333333,47.6666666666667,68.5,67.1628081749469,48.6267715012081,95.0882360312985
1971,Princeton,120,329,2,0.5,50.6666666666667,47.6666666666667,69,68.0692919843946,52.7897153416681,66.7116485774702
1972,Princeton,120,329,2,0.9,47.8333333333333,47.6666666666667,67.3333333333333,70.2921022305161,48.6267715012081,61.1313836129179
1973,Princeton,120,329,3,0.5,50.6666666666667,48,67.1666666666667,68.0692919843946,54.2655012786177,60.1390921308411
1974,Princeton,120,329,3,0.9,47.8333333333333,47.6666666666667,67.1666666666667,70.2921022305161,49.8561872792055,55.656060671458
1975,Princeton,120,330,1,0.5,49.6666666666667,47.5,75,66.112508187207,52.0848544714284,82.6530980117531
1976,Princeton,120,330,1,0.9,47.6666666666667,47.5,67.8333333333333,66.6571805153801,48.0510323322857,94.9922911887026
1977,Princeton,120,330,2,0.5,50.3333333333333,47.5,69,67.6203518631545,52.0848544714284,66.2910609948053
1978,Princeton,120,330,2,0.9,47.6666666666667,47.5,67.1666666666667,69.8287338169136,48.0510323322857,60.5768717730883
1979,Princeton,120,330,3,0.5,50.3333333333333,47.8333333333333,67,67.6203518631545,53.508141107171,59.8519094157728
1980,Princeton,120,330,3,0.9,47.6666666666667,47.5,67,69.8287338169136,49.2710055182881,55.057539215788
1981,Princeton,120,331,1,0.5,58.6666666666667,56.3333333333333,80.3333333333333,73.6288167204092,61.7706761888284,86.6334219482531
1982,Princeton,120,331,1,0.9,57,56.3333333333333,74.6666666666667,74.4145879378945,57.356142374902,96.2584787564446
1983,Princeton,120,331,2,0.5,59.6666666666667,56.3333333333333,75.1666666666667,74.7124417040055,61.7706761888284,74.8747016134338
1984,Princeton,120,331,2,0.9,57.1666666666667,56.3333333333333,73.6666666666667,76.9356320371966,57.356142374902,68.9019181711967
1985,Princeton,120,331,3,0.5,59.6666666666667,56.8333333333333,73.3333333333333,74.7124417040055,63.2453871782598,68.8109843721989
1986,Princeton,120,331,3,0.9,57.1666666666667,56.5,73.3333333333333,76.9356320371966,58.4955321747117,64.216974732715
1987,Princeton,120,332,1,0.5,57.1666666666667,55.8333333333333,79.6666666666667,73.0929000933185,61.0036448701561,86.0734872114813
1988,Princeton,120,332,1,0.9,56,55.8333333333333,74,73.9461209484199,56.3719519614115,96.1712501214117
1989,Princeton,120,332,2,0.5,58.5,55.8333333333333,74,74.1965289740649,61.0036448701561,74.0976989465611
1990,Princeton,120,332,2,0.9,56.1666666666667,55.8333333333333,73.1666666666667,76.524947925201,56.3719519614115,68.1876712349052
1991,Princeton,120,332,3,0.5,58.5,56,73.1666666666667,74.1965289740649,62.47942481161,67.9302685144375
1992,Princeton,120,332,3,0.9,56.1666666666667,55.8333333333333,73.1666666666667,76.524947925201,57.5173248784977,63.401044457739
1993,Princeton,120,333,1,0.5,56.8333333333333,55.5,79.1666666666667,72.4715435078082,60.4004124018244,85.917268745384
1994,Princeton,120,333,1,0.9,55.8333333333333,55.5,73.5,73.4367347110694,55.5433322999038,96.0718108313807
1995,Princeton,120,333,2,0.5,57.8333333333333,55.5,73.6666666666667,73.6234666651406,60.4004124018244,73.417425663767
1996,Princeton,120,333,2,0.9,55.8333333333333,55.5,73,76.0616667641695,55.5433322999038,67.587932757741
1997,Princeton,120,333,3,0.5,57.8333333333333,55.8333333333333,72.8333333333333,73.6234666651406,61.8317304223889,67.3385930194235
1998,Princeton,120,333,3,0.9,55.8333333333333,55.6666666666667,72.8333333333333,76.0616667641695,56.6453654543013,62.907578693968
1999,Princeton,120,334,1,0.5,56,54.5,78.6666666666667,71.9551295043229,59.6558553047592,85.3647909006041
2000,Princeton,120,334,1,0.9,54.8333333333333,54.5,73.3333333333333,72.843600702853,54.9509791557653,96.0277953126772
2001,Princeton,120,334,2,0.5,56.8333333333333,54.5,73.5,73.0866136137501,59.6558553047592,73.0867376926665
2002,Princeton,120,334,2,0.9,55,54.5,72.8333333333333,75.5219421440049,54.9509791557653,66.9643569051015
2003,Princeton,120,334,3,0.5,56.8333333333333,55,72.5,73.0866136137501,61.0776307714217,66.9510164208565
2004,Princeton,120,334,3,0.9,55,54.8333333333333,72.5,75.5219421440049,55.9906360680512,62.4776814899807
2005,Princeton,120,335,1,0.5,55.3333333333333,53.5,78.1666666666667,71.4779964328556,58.7749236280398,85.1428179051718
2006,Princeton,120,335,1,0.9,54.1666666666667,53.5,73.1666666666667,72.2804959883457,54.3220039844053,95.9593880338926
2007,Princeton,120,335,2,0.5,55.8333333333333,53.5,73.3333333333333,72.644619494862,58.7749236280398,72.4834620118103
2008,Princeton,120,335,2,0.9,54.1666666666667,53.5,72.3333333333333,74.9717644255088,54.3220039844053,66.755675146523
2009,Princeton,120,335,3,0.5,55.8333333333333,54.1666666666667,71.6666666666667,72.644619494862,60.2193658345772,66.1500154935584
2010,Princeton,120,335,3,0.9,54.1666666666667,54,71.6666666666667,74.9717644255088,55.4060540803684,62.0024401089326
2011,Princeton,120,336,1,0.5,54.8333333333333,53,77.6666666666667,70.9895881791331,57.940436436476,84.8890855002641
2012,Princeton,120,336,1,0.9,53.6666666666667,53,72.5,71.745967063198,53.6292946375573,95.8857235218542
2013,Princeton,120,336,2,0.5,55.5,53,72.8333333333333,72.1878179669368,57.940436436476,71.8867561105585
2014,Princeton,120,336,2,0.9,54,53,71.8333333333333,74.4588271177381,53.6292946375573,66.4477139043822
